,Open,Low,High,Close,DayOfWeek,Is_Imputed,Daily_Return
2014-08-09,31310.0,31260.0,31340.0,31300.0,Saturday,False,-0.0006385696040868138
2014-08-10,31290.0,31200.0,31300.0,31220.0,Sunday,False,-0.002555910543130979
2014-08-11,31190.0,31170.0,31290.0,31250.0,Monday,False,0.0009609224855862131
2014-08-12,31260.0,31190.0,31280.0,31190.0,Tuesday,False,-0.0019200000000000328
2014-08-13,31210.0,31200.0,31270.0,31270.0,Wednesday,False,0.0025649246553383076
2014-08-14,31230.0,31170.0,31230.0,31180.0,Thursday,False,-0.0028781579788934586
2014-08-15,31170.0,31170.0,31190.0,31190.0,Friday,False,0.0003207184092366422
2014-08-16,31180.0,31090.0,31200.0,31090.0,Saturday,False,-0.003206155819172829
2014-08-17,31080.0,31000.0,31090.0,31020.0,Sunday,False,-0.0022515278224509716
2014-08-18,31010.0,30960.0,31070.0,31070.0,Monday,False,0.001611863313990991
2014-08-19,31060.0,31030.0,31150.0,31050.0,Tuesday,False,-0.0006437077566784355
2014-08-20,31040.0,30910.0,31090.0,30930.0,Wednesday,False,-0.0038647342995169476
2014-08-21,30940.0,30900.0,30960.0,30920.0,Thursday,False,-0.0003233107015842007
2014-08-22,30910.0,30890.0,30920.0,30910.0,Friday,False,-0.0003234152652005218
2014-08-23,30920.0,30910.0,31230.0,31210.0,Saturday,False,0.009705596894209023
2014-08-24,31190.0,31130.0,31330.0,31160.0,Sunday,False,-0.001602050624799789
2014-08-25,31150.0,31120.0,31350.0,31330.0,Monday,False,0.005455712451861272
2014-08-26,31310.0,31210.0,31330.0,31270.0,Tuesday,False,-0.0019150973507819913
2014-08-27,31280.0,31220.0,31300.0,31300.0,Wednesday,False,0.0009593859929644122
2014-08-28,31310.0,31250.0,31330.0,31300.0,Thursday,False,0.0
2014-08-29,31310.0,31300.0,31420.0,31420.0,Friday,False,0.00383386581469658
2014-08-30,31410.0,31410.0,31680.0,31590.0,Saturday,False,0.005410566518141202
2014-08-31,31580.0,31480.0,31590.0,31500.0,Sunday,False,-0.002849002849002802
2014-09-01,31470.0,31390.0,31500.0,31480.0,Monday,False,-0.0006349206349206549
2014-09-02,31470.0,31470.0,31750.0,31730.0,Tuesday,False,0.00794155019059728
2014-09-03,31750.0,31670.0,31860.0,31720.0,Wednesday,False,-0.00031515915537350114
2014-09-04,31690.0,31650.0,31850.0,31810.0,Thursday,False,0.0028373266078183246
2014-09-05,31830.0,31720.0,31850.0,31740.0,Friday,False,-0.002200565859792558
2014-09-06,31720.0,31540.0,31760.0,31570.0,Saturday,False,-0.005356017643352251
2014-09-07,31550.0,31510.0,31690.0,31680.0,Sunday,False,0.0034843205574912606
2014-09-08,31690.0,31670.0,31980.0,31980.0,Monday,False,0.009469696969697017
2014-09-09,32020.0,31740.0,32030.0,31750.0,Tuesday,False,-0.007191994996873063
2014-09-10,31760.0,31680.0,31860.0,31790.0,Wednesday,False,0.0012598425196850283
2014-09-11,31800.0,31780.0,31860.0,31840.0,Thursday,False,0.001572821642025879
2014-09-12,31830.0,31830.0,31870.0,31860.0,Friday,False,0.0006281407035175768
2014-09-13,31870.0,31740.0,31940.0,31760.0,Saturday,False,-0.003138731952291307
2014-09-14,31750.0,31730.0,31930.0,31910.0,Sunday,False,0.004722921914357636
2014-09-15,31920.0,31850.0,32010.0,31980.0,Monday,False,0.002193669696020084
2014-09-16,32000.0,31870.0,32090.0,31920.0,Tuesday,False,-0.0018761726078799779
2014-09-17,31930.0,31910.0,32180.0,32140.0,Wednesday,False,0.006892230576441172
2014-09-18,32130.0,31960.0,32160.0,32010.0,Thursday,False,-0.004044803982576228
2014-09-19,32000.0,31970.0,32010.0,31990.0,Friday,False,-0.0006248047485161168
2014-09-20,31980.0,31780.0,32000.0,31780.0,Saturday,False,-0.006564551422319487
2014-09-21,31790.0,31670.0,31830.0,31670.0,Sunday,False,-0.0034612964128382107
2014-09-22,31790.0,31670.0,31830.0,31670.0,Monday,True,0.0
2014-09-23,31770.0,31760.0,31930.0,31880.0,Tuesday,False,0.006630880959898944
2014-09-24,31910.0,31900.0,32060.0,31940.0,Wednesday,False,0.0018820577164366803
2014-09-25,31910.0,31910.0,32020.0,32000.0,Thursday,False,0.0018785222291797243
2014-09-26,32010.0,31940.0,32010.0,32000.0,Friday,False,0.0
2014-09-27,32010.0,32010.0,32480.0,32480.0,Saturday,False,0.014999999999999902
2014-09-28,32550.0,32460.0,32680.0,32640.0,Sunday,False,0.0049261083743843415
2014-09-29,32610.0,32350.0,32610.0,32350.0,Monday,False,-0.008884803921568651
2014-09-30,32320.0,32230.0,32460.0,32410.0,Tuesday,False,0.0018547140649149974
2014-10-01,32470.0,32420.0,32570.0,32430.0,Wednesday,False,0.000617093489663656
2014-10-02,32460.0,32310.0,32460.0,32400.0,Thursday,False,-0.0009250693802035359
2014-10-03,32390.0,32380.0,32440.0,32430.0,Friday,False,0.0009259259259259967
2014-10-04,32400.0,32350.0,32440.0,32410.0,Saturday,False,-0.0006167129201356536
2014-10-05,32400.0,32290.0,32400.0,32310.0,Sunday,False,-0.003085467448318391
2014-10-06,32360.0,32250.0,32360.0,32310.0,Monday,False,0.0
2014-10-07,32300.0,32300.0,32450.0,32390.0,Tuesday,False,0.0024760136180748127
2014-10-08,32420.0,32350.0,32420.0,32370.0,Wednesday,False,-0.00061747452917571
2014-10-09,32410.0,32410.0,32510.0,32480.0,Thursday,False,0.0033982082174852657
2014-10-10,32500.0,32470.0,32510.0,32500.0,Friday,False,0.0006157635467980427
2014-10-11,32560.0,32410.0,32610.0,32430.0,Saturday,False,-0.002153846153846173
2014-10-12,32450.0,32390.0,32510.0,32500.0,Sunday,False,0.002158495220474954
2014-10-13,32510.0,32480.0,32530.0,32520.0,Monday,False,0.0006153846153846843
2014-10-14,32510.0,32400.0,32550.0,32530.0,Tuesday,False,0.00030750307503080165
2014-10-15,32550.0,32440.0,32570.0,32440.0,Wednesday,False,-0.0027666769136182046
2014-10-16,32450.0,32440.0,32560.0,32500.0,Thursday,False,0.0018495684340320562
2014-10-17,32470.0,32460.0,32510.0,32460.0,Friday,False,-0.0012307692307692575
2014-10-18,32480.0,32350.0,32500.0,32380.0,Saturday,False,-0.0024645717806530687
2014-10-19,32370.0,32310.0,32390.0,32340.0,Sunday,False,-0.001235330450895633
2014-10-20,32360.0,32180.0,32360.0,32190.0,Monday,False,-0.004638218923933235
2014-10-21,32240.0,32200.0,32300.0,32280.0,Tuesday,False,0.002795899347623587
2014-10-22,32290.0,32220.0,32320.0,32220.0,Wednesday,False,-0.0018587360594795044
2014-10-23,32250.0,32220.0,32280.0,32280.0,Thursday,False,0.0018621973929235924
2014-10-24,32290.0,32260.0,32310.0,32270.0,Friday,False,-0.00030978934324654706
2014-10-25,32260.0,32090.0,32270.0,32100.0,Saturday,False,-0.005268050821196191
2014-10-26,32110.0,32080.0,32190.0,32170.0,Sunday,False,0.002180685358255552
2014-10-27,32220.0,32210.0,32370.0,32360.0,Monday,False,0.005906123717749345
2014-10-28,32370.0,32280.0,32450.0,32450.0,Tuesday,False,0.0027812113720642184
2014-10-29,32420.0,32340.0,32430.0,32390.0,Wednesday,False,-0.001848998459167972
2014-10-30,32380.0,32360.0,32450.0,32450.0,Thursday,False,0.001852423587527019
2014-10-31,32480.0,32480.0,32530.0,32520.0,Friday,False,0.002157164869029282
2014-11-01,32490.0,32460.0,32550.0,32460.0,Saturday,False,-0.0018450184501844769
2014-11-02,32480.0,32410.0,32540.0,32530.0,Sunday,False,0.002156500308071463
2014-11-03,32480.0,32410.0,32540.0,32530.0,Monday,True,0.0
2014-11-04,32480.0,32410.0,32540.0,32530.0,Tuesday,True,0.0
2014-11-05,32550.0,32500.0,32580.0,32550.0,Wednesday,False,0.0006148170919151319
2014-11-06,32560.0,32500.0,32580.0,32500.0,Thursday,False,-0.001536098310291889
2014-11-07,32490.0,32460.0,32510.0,32510.0,Friday,False,0.0003076923076923421
2014-11-08,32460.0,32450.0,32650.0,32570.0,Saturday,False,0.0018455859735466706
2014-11-09,32580.0,32450.0,32580.0,32480.0,Sunday,False,-0.002763279091188231
2014-11-10,32470.0,32400.0,32540.0,32540.0,Monday,False,0.001847290640394128
2014-11-11,32500.0,32470.0,32590.0,32580.0,Tuesday,False,0.0012292562999385304
2014-11-12,32560.0,32500.0,32600.0,32580.0,Wednesday,False,0.0
2014-11-13,32570.0,32550.0,32600.0,32560.0,Thursday,False,-0.0006138735420503361
2014-11-14,32580.0,32550.0,32580.0,32550.0,Friday,False,-0.00030712530712528885
2014-11-15,32540.0,32400.0,32550.0,32440.0,Saturday,False,-0.003379416282642045
2014-11-16,32460.0,32400.0,32470.0,32470.0,Sunday,False,0.0009247842170161391
2014-11-17,32450.0,32440.0,32470.0,32460.0,Monday,False,-0.0003079765937789025
2014-11-18,32440.0,32440.0,32580.0,32560.0,Tuesday,False,0.0030807147258162804
2014-11-19,32560.0,32460.0,32560.0,32500.0,Wednesday,False,-0.0018427518427518441
2014-11-20,32510.0,32480.0,32530.0,32530.0,Thursday,False,0.0009230769230770264
2014-11-21,32540.0,32480.0,32540.0,32490.0,Friday,False,-0.0012296341838302638
2014-11-22,32480.0,32370.0,32490.0,32370.0,Saturday,False,-0.003693444136657398
2014-11-23,32360.0,32320.0,32460.0,32400.0,Sunday,False,0.000926784059314123
2014-11-24,32420.0,32410.0,32650.0,32560.0,Monday,False,0.004938271604938205
2014-11-25,32570.0,32520.0,32620.0,32620.0,Tuesday,False,0.001842751842751733
2014-11-26,32630.0,32630.0,32950.0,32900.0,Wednesday,False,0.008583690987124415
2014-11-27,32910.0,32910.0,33210.0,33190.0,Thursday,False,0.008814589665653516
2014-11-28,33210.0,33200.0,33260.0,33250.0,Friday,False,0.0018077734257306854
2014-11-29,33260.0,33260.0,34310.0,34210.0,Saturday,False,0.028872180451127827
2014-11-30,34180.0,34000.0,35300.0,34610.0,Sunday,False,0.011692487576731914
2014-12-01,34600.0,33580.0,34600.0,33670.0,Monday,False,-0.027159780410285994
2014-12-02,33680.0,33370.0,33840.0,33580.0,Tuesday,False,-0.0026730026730026335
2014-12-03,33560.0,33550.0,33770.0,33670.0,Wednesday,False,0.0026801667659321904
2014-12-04,33660.0,33590.0,33720.0,33700.0,Thursday,False,0.0008910008910008038
2014-12-05,33690.0,33680.0,33700.0,33680.0,Friday,False,-0.0005934718100890635
2014-12-06,33630.0,33370.0,33690.0,33430.0,Saturday,False,-0.007422802850356347
2014-12-07,33500.0,33470.0,34170.0,34160.0,Sunday,False,0.021836673646425275
2014-12-08,34320.0,34090.0,34640.0,34250.0,Monday,False,0.002634660421545698
2014-12-09,34210.0,33990.0,34280.0,34010.0,Tuesday,False,-0.007007299270073042
2014-12-10,33990.0,33920.0,34210.0,34190.0,Wednesday,False,0.005292561011467134
2014-12-11,34180.0,34140.0,34310.0,34220.0,Thursday,False,0.0008774495466510324
2014-12-12,34230.0,34220.0,34260.0,34260.0,Friday,False,0.0011689070718878813
2014-12-13,34270.0,34240.0,34280.0,34240.0,Saturday,False,-0.0005837711617046049
2014-12-14,34230.0,34210.0,34930.0,34900.0,Sunday,False,0.01927570093457942
2014-12-15,34920.0,34000.0,35010.0,34100.0,Monday,False,-0.022922636103151817
2014-12-16,34110.0,33800.0,34830.0,34800.0,Tuesday,False,0.02052785923753664
2014-12-17,34750.0,34750.0,35100.0,34930.0,Wednesday,False,0.003735632183908155
2014-12-18,34910.0,34910.0,35140.0,35000.0,Thursday,False,0.002004008016031955
2014-12-19,35010.0,34940.0,35050.0,34940.0,Friday,False,-0.0017142857142856682
2014-12-20,34960.0,34860.0,35230.0,35100.0,Saturday,False,0.004579278763594763
2014-12-21,35130.0,35060.0,35130.0,35070.0,Sunday,False,-0.0008547008547008517
2014-12-22,35110.0,35110.0,35600.0,35530.0,Monday,False,0.01311662389506707
2014-12-23,35580.0,35550.0,35610.0,35560.0,Tuesday,False,0.0008443568815086344
2014-12-24,35630.0,35300.0,35870.0,35730.0,Wednesday,False,0.004780652418447717
2014-12-25,35680.0,35500.0,35720.0,35590.0,Thursday,False,-0.003918275958578188
2014-12-26,35580.0,35390.0,35580.0,35390.0,Friday,False,-0.005619556055071695
2014-12-27,35380.0,35380.0,35650.0,35580.0,Saturday,False,0.005368748233964382
2014-12-28,35560.0,35480.0,35740.0,35530.0,Sunday,False,-0.0014052838673411783
2014-12-29,35590.0,35440.0,35640.0,35490.0,Monday,False,-0.0011258091753447719
2014-12-30,35500.0,35120.0,35560.0,35210.0,Tuesday,False,-0.007889546351084853
2014-12-31,35200.0,34920.0,35200.0,35010.0,Wednesday,False,-0.0056802044873615065
2015-01-01,35000.0,34950.0,35030.0,35010.0,Thursday,False,0.0
2015-01-02,35000.0,34950.0,35000.0,34960.0,Friday,False,-0.00142816338189089
2015-01-03,34930.0,34770.0,35100.0,35090.0,Saturday,False,0.003718535469107609
2015-01-04,35080.0,35080.0,35440.0,35210.0,Sunday,False,0.0034197777144484576
2015-01-05,35220.0,35060.0,35330.0,35120.0,Monday,False,-0.002556092019312728
2015-01-06,35140.0,35130.0,35260.0,35240.0,Tuesday,False,0.003416856492027387
2015-01-07,35260.0,35110.0,35260.0,35130.0,Wednesday,False,-0.0031214528944381037
2015-01-08,35140.0,35000.0,35140.0,35000.0,Thursday,False,-0.0037005408482778668
2015-01-09,35020.0,34960.0,35020.0,34970.0,Friday,False,-0.0008571428571428896
2015-01-10,34980.0,34880.0,35090.0,34940.0,Saturday,False,-0.0008578781812982328
2015-01-11,34930.0,34830.0,34960.0,34860.0,Sunday,False,-0.0022896393817973815
2015-01-12,34850.0,34660.0,34860.0,34700.0,Monday,False,-0.004589787722317884
2015-01-13,34690.0,34460.0,34690.0,34500.0,Tuesday,False,-0.0057636887608069065
2015-01-14,34490.0,34380.0,34570.0,34520.0,Wednesday,False,0.0005797101449276365
2015-01-15,34530.0,34500.0,34580.0,34500.0,Thursday,False,-0.0005793742757821407
2015-01-16,34490.0,34430.0,34490.0,34450.0,Friday,False,-0.0014492753623188692
2015-01-17,34440.0,34380.0,34500.0,34460.0,Saturday,False,0.0002902757619738239
2015-01-18,34490.0,34490.0,34700.0,34670.0,Sunday,False,0.006094022054556003
2015-01-19,34720.0,34720.0,35210.0,35140.0,Monday,False,0.013556388808768416
2015-01-20,35110.0,34680.0,35110.0,34740.0,Tuesday,False,-0.01138303927148554
2015-01-21,34620.0,34420.0,34680.0,34610.0,Wednesday,False,-0.0037420840529648336
2015-01-22,34660.0,34540.0,34660.0,34570.0,Thursday,False,-0.0011557353366079548
2015-01-23,34660.0,34540.0,34660.0,34570.0,Friday,True,0.0
2015-01-24,34600.0,34430.0,34600.0,34430.0,Saturday,False,-0.004049754122071203
2015-01-25,34480.0,34480.0,34700.0,34650.0,Sunday,False,0.006389776357827559
2015-01-26,34640.0,34610.0,34900.0,34690.0,Monday,False,0.0011544011544011301
2015-01-27,34700.0,34600.0,34730.0,34600.0,Tuesday,False,-0.002594407610262306
2015-01-28,34590.0,34560.0,34670.0,34560.0,Wednesday,False,-0.0011560693641619046
2015-01-29,34570.0,34530.0,34640.0,34560.0,Thursday,False,0.0
2015-01-30,34570.0,34530.0,34640.0,34560.0,Friday,True,0.0
2015-01-31,34620.0,34510.0,34620.0,34570.0,Saturday,False,0.0002893518518518601
2015-02-01,34590.0,34520.0,34620.0,34550.0,Sunday,False,-0.0005785363031530766
2015-02-02,34570.0,34540.0,34580.0,34560.0,Monday,False,0.0002894356005789245
2015-02-03,34570.0,34540.0,34570.0,34560.0,Tuesday,False,0.0
2015-02-04,34550.0,34400.0,34560.0,34430.0,Wednesday,False,-0.00376157407407407
2015-02-05,34410.0,34270.0,34410.0,34320.0,Thursday,False,-0.0031948881789137795
2015-02-06,34410.0,34270.0,34410.0,34320.0,Friday,True,0.0
2015-02-07,34330.0,34160.0,34330.0,34190.0,Saturday,False,-0.0037878787878787845
2015-02-08,34160.0,33880.0,34160.0,34090.0,Sunday,False,-0.002924831822170182
2015-02-09,34080.0,34080.0,34370.0,34310.0,Monday,False,0.0064535054268113345
2015-02-10,34280.0,34210.0,34320.0,34300.0,Tuesday,False,-0.00029146021568060565
2015-02-11,34280.0,34210.0,34320.0,34300.0,Wednesday,True,0.0
2015-02-12,34320.0,34250.0,34320.0,34290.0,Thursday,False,-0.0002915451895043608
2015-02-13,34320.0,34250.0,34320.0,34290.0,Friday,True,0.0
2015-02-14,34320.0,34260.0,34350.0,34320.0,Saturday,False,0.0008748906386701893
2015-02-15,34310.0,34260.0,34320.0,34300.0,Sunday,False,-0.0005827505827505908
2015-02-16,34310.0,34190.0,34310.0,34220.0,Monday,False,-0.0023323615160349975
2015-02-17,34200.0,33980.0,34200.0,34020.0,Tuesday,False,-0.005844535359438963
2015-02-18,34040.0,34010.0,34150.0,34140.0,Wednesday,False,0.003527336860670305
2015-02-19,34180.0,34120.0,34210.0,34140.0,Thursday,False,0.0
2015-02-20,34180.0,34120.0,34210.0,34140.0,Friday,True,0.0
2015-02-21,34130.0,34040.0,34150.0,34070.0,Saturday,False,-0.00205038078500297
2015-02-22,34080.0,34060.0,34220.0,34220.0,Sunday,False,0.0044027003228646056
2015-02-23,34200.0,34200.0,34410.0,34350.0,Monday,False,0.003798947983635337
2015-02-24,34370.0,34290.0,34370.0,34340.0,Tuesday,False,-0.00029112081513826826
2015-02-25,34350.0,34330.0,34450.0,34360.0,Wednesday,False,0.0005824111822947398
2015-02-26,34390.0,34300.0,34410.0,34350.0,Thursday,False,-0.00029103608847491635
2015-02-27,34310.0,34310.0,34310.0,34310.0,Friday,False,-0.001164483260553184
2015-02-28,34290.0,34160.0,34330.0,34240.0,Saturday,False,-0.0020402215097639065
2015-03-01,34260.0,34190.0,34280.0,34260.0,Sunday,False,0.0005841121495326895
2015-03-02,34250.0,34240.0,34290.0,34250.0,Monday,False,-0.00029188558085235794
2015-03-03,34260.0,34070.0,34260.0,34170.0,Tuesday,False,-0.0023357664233576436
2015-03-04,34180.0,34110.0,34200.0,34200.0,Wednesday,False,0.0008779631255486642
2015-03-05,34160.0,34130.0,34180.0,34130.0,Thursday,False,-0.0020467836257309635
2015-03-06,34160.0,34130.0,34180.0,34130.0,Friday,True,0.0
2015-03-07,34120.0,33940.0,34120.0,33990.0,Saturday,False,-0.004101963082332238
2015-03-08,34020.0,33930.0,34060.0,34060.0,Sunday,False,0.00205942924389535
2015-03-09,34050.0,33960.0,34060.0,33960.0,Monday,False,-0.0029359953024075125
2015-03-10,33980.0,33820.0,33980.0,33840.0,Tuesday,False,-0.0035335689045936647
2015-03-11,33800.0,33330.0,33800.0,33360.0,Wednesday,False,-0.014184397163120588
2015-03-12,33410.0,32960.0,33410.0,33240.0,Thursday,False,-0.003597122302158251
2015-03-13,33170.0,32950.0,33170.0,32990.0,Friday,False,-0.007521058965102245
2015-03-14,32960.0,32200.0,32960.0,32200.0,Saturday,False,-0.023946650500151545
2015-03-15,32180.0,31600.0,32670.0,32410.0,Sunday,False,0.006521739130434856
2015-03-16,32440.0,32400.0,33150.0,32810.0,Monday,False,0.012341869793273785
2015-03-17,32870.0,32870.0,33860.0,33530.0,Tuesday,False,0.021944529106979527
2015-03-18,33530.0,33350.0,33760.0,33490.0,Wednesday,False,-0.0011929615269907767
2015-03-19,33580.0,32950.0,33700.0,33380.0,Thursday,False,-0.0032845625559868585
2015-03-20,33580.0,32950.0,33700.0,33380.0,Friday,True,0.0
2015-03-21,33580.0,32950.0,33700.0,33380.0,Saturday,True,0.0
2015-03-22,33580.0,32950.0,33700.0,33380.0,Sunday,True,0.0
2015-03-23,33560.0,33560.0,33560.0,33560.0,Monday,False,0.005392450569203122
2015-03-24,33600.0,33600.0,33600.0,33600.0,Tuesday,False,0.0011918951132301459
2015-03-25,33560.0,33560.0,34280.0,33930.0,Wednesday,False,0.009821428571428648
2015-03-26,33980.0,33890.0,34030.0,33930.0,Thursday,False,0.0
2015-03-27,33980.0,33890.0,34030.0,33930.0,Friday,True,0.0
2015-03-28,33810.0,32730.0,33810.0,32960.0,Saturday,False,-0.02858826996758035
2015-03-29,32970.0,32610.0,33180.0,33100.0,Sunday,False,0.0042475728155340065
2015-03-30,33110.0,32990.0,33340.0,33240.0,Monday,False,0.004229607250755274
2015-03-31,33190.0,32880.0,33390.0,33070.0,Tuesday,False,-0.005114320096269553
2015-04-01,32890.0,32890.0,33300.0,33300.0,Wednesday,False,0.006954944058058743
2015-04-02,33230.0,32250.0,33230.0,32350.0,Thursday,False,-0.028528528528528496
2015-04-03,32340.0,31710.0,32340.0,31880.0,Friday,False,-0.014528593508500776
2015-04-04,31850.0,31710.0,32700.0,32690.0,Saturday,False,0.025407779171894518
2015-04-05,32760.0,32670.0,32990.0,32840.0,Sunday,False,0.004588559192413522
2015-04-06,32820.0,32600.0,32890.0,32860.0,Monday,False,0.0006090133982947776
2015-04-07,32840.0,32840.0,33170.0,33140.0,Tuesday,False,0.008520998174071925
2015-04-08,33170.0,32930.0,33330.0,32930.0,Wednesday,False,-0.006336753168376563
2015-04-09,32910.0,32860.0,33090.0,32900.0,Thursday,False,-0.0009110233829334735
2015-04-10,32910.0,32860.0,33090.0,32900.0,Friday,True,0.0
2015-04-11,32950.0,32950.0,33560.0,33520.0,Saturday,False,0.018844984802431686
2015-04-12,33570.0,33390.0,33850.0,33390.0,Sunday,False,-0.0038782816229117056
2015-04-13,33420.0,33340.0,33580.0,33380.0,Monday,False,-0.0002994908655286066
2015-04-14,33480.0,33270.0,33530.0,33450.0,Tuesday,False,0.0020970641102455723
2015-04-15,33440.0,33440.0,33710.0,33580.0,Wednesday,False,0.0038863976083707286
2015-04-16,33590.0,33450.0,33620.0,33480.0,Thursday,False,-0.0029779630732579276
2015-04-17,33490.0,33420.0,33490.0,33420.0,Friday,False,-0.0017921146953404632
2015-04-18,33440.0,33330.0,33450.0,33360.0,Saturday,False,-0.0017953321364452268
2015-04-19,33340.0,33310.0,33440.0,33390.0,Sunday,False,0.0008992805755396738
2015-04-20,33450.0,33350.0,33450.0,33390.0,Monday,False,0.0
2015-04-21,33400.0,33370.0,33450.0,33390.0,Tuesday,False,0.0
2015-04-22,33380.0,33310.0,33390.0,33360.0,Wednesday,False,-0.0008984725965858198
2015-04-23,33370.0,33310.0,33390.0,33330.0,Thursday,False,-0.0008992805755395628
2015-04-24,33340.0,33330.0,33340.0,33330.0,Friday,False,0.0
2015-04-25,33320.0,33210.0,33340.0,33220.0,Saturday,False,-0.0033003300330033403
2015-04-26,33200.0,33190.0,33350.0,33300.0,Sunday,False,0.0024081878386514877
2015-04-27,33340.0,33340.0,33430.0,33350.0,Monday,False,0.0015015015015014122
2015-04-28,33360.0,33310.0,33390.0,33380.0,Tuesday,False,0.0008995502248876353
2015-04-29,33390.0,33340.0,33410.0,33360.0,Wednesday,False,-0.0005991611743558778
